ID|NIVEL1|NIVEL2|NIVEL3|NIVEL4|NIVEL5|TOTAL|ANOMES
75|Despesas operacionais|Representação institucional|Representação Em Congressos E Seminarios|||                  0|202409
76|Despesas operacionais|Doações e contribuições|Anuidades a entidades de classe|||                  0|202409
77|Despesas operacionais|Doações e contribuições|Contribuicoes, mensalidades e anuidades |||          -2.654,31|202409
78|Despesas operacionais|Doações e contribuições|Doacoes|||         -20.000,00|202409
79|Despesas operacionais|Outras despesas|Material de expediente|||         -43.342,87|202409
80|Despesas operacionais|Outras despesas|Comunicação|||         -32.004,18|202409
81|Despesas operacionais|Outras despesas|Convênios|||                  0|202409
82|Despesas operacionais|Outras despesas|Veículos|||          -9.375,48|202409
83|Despesas operacionais|Outras despesas|Crédito COFINS|||          35.183,07|202409
84|Despesas operacionais|Outras despesas|Diversos|Impostos e taxas||          -2.222,36|202409
85|Despesas operacionais|Outras despesas|Diversos|Acordos judiciais||         -25.067,18|202409
86|Despesas operacionais|Outras despesas|Diversos|Baixas e cobranças||                  0|202409
87|Despesas operacionais|Outras despesas|Diversos|Provisão para crédito de liquidação duvidosa||        -204.566,94|202409
88|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Refeição|          -1.777,43|202409
89|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Assinaturas e M. Técnicos|                  0|202409
90|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Representação Social|            -820,00|202409
91|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Maq., mov, equip. e utensílios|                  0|202409
92|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Brindes|                  0|202409
93|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Uniformne|                  0|202409
94|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Livros, Jornais e Revistas|            -425,90|202409
95|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Logística|                  0|202409
96|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Outras desp administrativas|         -11.679,37|202409
97|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Despesas diversas de eventos|                  0|202409
98|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Bens de pequeno valor|          -1.610,62|202409
99|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Impressões / Material gráfico|                  0|202409
100|Resultado operacional|||||      -1.220.192,24|202409
101|Resultado de equivalência patrimonial|||||                  0|202409
102|Resultado não operacional|||||                  0|202409
103|Receitas financeiras|||||       3.691.319,64|202409
104|Despesas financeiras|||||        -798.827,02|202409
105|Resultado financeiro|||||       2.892.492,62|202409
106|Superávit do exercício|||||       1.672.300,38|202409
1|Receita Bruta|||||      20.450.139,22|202410
2|Tributos|ISS||||      -1.022.639,17|202410
3|Tributos|COFINS||||      -1.554.414,32|202410
4|Receita operacional líquida|||||      17.873.085,73|202410
5|Custos dos serviços prestados|Consultas|Sistema de Contratos (Ex-Sircof)|||                  0|202410
6|Custos dos serviços prestados|Consultas|SISEG|||        -211.131,47|202410
7|Custos dos serviços prestados|Consultas|Sistema Nacional de Gravames - SNG|||      -5.642.855,76|202410
8|Custos dos serviços prestados|Outros custos||||                  0|202410
9|Margem bruta|||||      12.019.098,50|202410
10|Despesas operacionais|Pessoal|Despesa com empregados|Gratificacoes||          -7.530,58|202410
11|Despesas operacionais|Pessoal|Despesa com empregados|Horas Extras||         -34.329,31|202410
12|Despesas operacionais|Pessoal|Despesa com empregados|Salários||      -2.063.013,00|202410
13|Despesas operacionais|Pessoal|Despesa com empregados|Ferias||        -258.972,96|202410
14|Despesas operacionais|Pessoal|Despesa com empregados|Adicional Por Tempo De Servico||                  0|202410
15|Despesas operacionais|Pessoal|Despesa com empregados|Bonus||                  0|202410
16|Despesas operacionais|Pessoal|Despesa com empregados|Decimo - Terceiro Salario||        -183.073,85|202410
17|Despesas operacionais|Pessoal|Despesa com empregados|Pro Labore||                  0|202410
18|Despesas operacionais|Pessoal|Despesas com indenizacoes|Aviso Previo||                  0|202410
19|Despesas operacionais|Pessoal|Despesas com indenizacoes|Ferias Indenizadas||                  0|202410
20|Despesas operacionais|Pessoal|Despesas com indenizacoes|Multa Rescisao Fgts||                  0|202410
21|Despesas operacionais|Pessoal|Despesas com indenizacoes|Indenizacoes Trabalhistas||                  0|202410
22|Despesas operacionais|Pessoal|Despesas com indenizacoes|Multa Sobre Rescisao||                  0|202410
23|Despesas operacionais|Pessoal|Despesas com indenizacoes|13º Salario Proporcional (Indenizado)||                  0|202410
24|Despesas operacionais|Pessoal|Despesas com assistencia social|Assistencia Medica E Odontologica|Assistencia Odontologica|         -68.876,78|202410
25|Despesas operacionais|Pessoal|Despesas com assistencia social|Assistencia Medica E Odontologica|Assistencia Medica|        -469.252,24|202410
26|Despesas operacionais|Pessoal|Despesas com assistencia social|Instrucao|Ajuda Educacional|                  0|202410
27|Despesas operacionais|Pessoal|Despesas com assistencia social|Instrucao|Bolsa Estagio|         -43.895,69|202410
28|Despesas operacionais|Pessoal|Despesas com assistencia social|Treinamento|Cursos, Seminarios E Palestras|          -2.000,00|202410
29|Despesas operacionais|Pessoal|Despesas com assistencia social|Seguros|Seguro De Vida Em Grupo|         -42.902,08|202410
30|Despesas operacionais|Pessoal|Despesas com assistencia social|Alimentacao / Refeicao|Vale Alimentacao|        -185.796,37|202410
31|Despesas operacionais|Pessoal|Despesas com assistencia social|Alimentacao / Refeicao|Vale Refeicao|        -165.273,45|202410
32|Despesas operacionais|Pessoal|Despesas com assistencia social|Vale Transporte|Vale Transporte|         -14.892,03|202410
33|Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Auxilio Educacao|                  0|202410
34|Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Auxilio Doenca|                  0|202410
35|Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Auxilio Creche|          -9.851,32|202410
36|Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Ambulatorio|                  0|202410
37|Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Medicina Do Trabalho|          -2.494,41|202410
38|Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Seguranca Do Trabalho|                  0|202410
39|Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Auxilio Baba|            -479,28|202410
40|Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Programas Assistenciais|         -49.037,00|202410
41|Despesas operacionais|Pessoal|Despesas com assistencia social|Plano de Previdência Privada|Previdência Privada|         -84.043,08|202410
42|Despesas operacionais|Pessoal|Despesas com encargos|Inss|Inss S/ Ferias|         -60.424,23|202410
43|Despesas operacionais|Pessoal|Despesas com encargos|Inss|Inss S/ 13º Salario|         -46.683,79|202410
44|Despesas operacionais|Pessoal|Despesas com encargos|Inss|Inss S/ Folha De Pagamento|        -536.742,49|202410
45|Despesas operacionais|Pessoal|Despesas com encargos|Fgts|Fgts S/ Ferias|         -18.994,21|202410
46|Despesas operacionais|Pessoal|Despesas com encargos|Fgts|Fgts S/ Rescisao|                  0|202410
47|Despesas operacionais|Pessoal|Despesas com encargos|Fgts|Fgts S/ Folha De Pagamento|        -168.146,54|202410
48|Despesas operacionais|Pessoal|Despesas com encargos|Fgts|Fgts S/ 13º Salario|         -14.629,52|202410
49|Despesas operacionais|Pessoal|Despesas com encargos|Pis|Pis S/ Folha De Pagamento|         -21.048,71|202410
50|Despesas operacionais|Pessoal|Despesas com encargos|Pis|Pis S/ 13º Salario|          -1.831,81|202410
51|Despesas operacionais|Pessoal|Despesas com encargos|Pis|Pis S/ Ferias|          -2.369,51|202410
52|Despesas operacionais|Serviços de terceiros|Honorários de consultoria|||      -1.311.709,55|202410
53|Despesas operacionais|Serviços de terceiros|Honorários advocatícios|||        -847.919,27|202410
54|Despesas operacionais|Serviços de terceiros|Honorários de auditoria|||                  0|202410
55|Despesas operacionais|Serviços de terceiros|Outros serviços de terceiros|||        -480.141,08|202410
56|Despesas operacionais|Serviços de terceiros|Serviços de informática|||      -1.320.924,27|202410
57|Despesas operacionais|Serviços de terceiros|Equipamentos|||        -181.264,57|202410
58|Despesas operacionais|Eventos|Eventos|||        -244.676,70|202410
59|Despesas operacionais|Eventos|Patrocínio de eventos|||                  0|202410
60|Despesas operacionais|Eventos|Outros eventos|||           2.666,67|202410
61|Despesas operacionais|Localização|Serviços de limpeza|||         -24.900,00|202410
62|Despesas operacionais|Localização|Condomínio|||        -158.446,77|202410
63|Despesas operacionais|Localização|Conservação, manutenção e reparos|||          -8.348,00|202410
64|Despesas operacionais|Localização|Outras|||         -44.063,27|202410
65|Despesas operacionais|Localização|Energia elétrica|||         -51.999,24|202410
66|Despesas operacionais|Localização|Aluguel|||                  0|202410
67|Despesas operacionais|Localização|Depreciação e amortização|||        -304.372,44|202410
68|Despesas operacionais|Marketing|Comunicação institucional|||         -90.000,00|202410
69|Despesas operacionais|Marketing|Anúncios e editais|||                  0|202410
70|Despesas operacionais|Marketing|Propaganda e divulgação|||      -1.750.348,06|202410
71|Despesas operacionais|Representação institucional|Despesas De Viagens Em Congressos E Seminarios|||                  0|202410
72|Despesas operacionais|Representação institucional|Viagens|||      -1.998.521,81|202410
73|Despesas operacionais|Representação institucional|Representação institucional|||                  0|202410
74|Despesas operacionais|Representação institucional|Representação Social|||         -24.805,92|202410
75|Despesas operacionais|Representação institucional|Representação Em Congressos E Seminarios|||                  0|202410
76|Despesas operacionais|Doações e contribuições|Anuidades a entidades de classe|||                  0|202410
77|Despesas operacionais|Doações e contribuições|Contribuicoes, mensalidades e anuidades |||          -2.654,31|202410
78|Despesas operacionais|Doações e contribuições|Doacoes|||         -20.000,00|202410
79|Despesas operacionais|Outras despesas|Material de expediente|||         -52.020,53|202410
80|Despesas operacionais|Outras despesas|Comunicação|||         -32.881,76|202410
81|Despesas operacionais|Outras despesas|Convênios|||                  0|202410
82|Despesas operacionais|Outras despesas|Veículos|||          -7.366,42|202410
83|Despesas operacionais|Outras despesas|Crédito COFINS|||          39.277,90|202410
84|Despesas operacionais|Outras despesas|Diversos|Impostos e taxas||          -2.000,00|202410
85|Despesas operacionais|Outras despesas|Diversos|Acordos judiciais||         -25.067,18|202410
86|Despesas operacionais|Outras despesas|Diversos|Baixas e cobranças||                  0|202410
87|Despesas operacionais|Outras despesas|Diversos|Provisão para crédito de liquidação duvidosa||         949.464,60|202410
88|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Refeição|          -1.208,72|202410
89|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Assinaturas e M. Técnicos|                  0|202410
90|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Representação Social|            -270,00|202410
91|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Maq., mov, equip. e utensílios|          -2.350,00|202410
92|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Brindes|                  0|202410
93|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Uniformne|          -9.772,20|202410
94|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Livros, Jornais e Revistas|          -2.531,47|202410
95|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Logística|                  0|202410
96|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Outras desp administrativas|         -15.759,97|202410
97|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Despesas diversas de eventos|                  0|202410
98|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Bens de pequeno valor|          -6.560,60|202410
99|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Impressões / Material gráfico|                  0|202410
100|Resultado operacional|||||        -569.125,34|202410
101|Resultado de equivalência patrimonial|||||                  0|202410
102|Resultado não operacional|||||        -135.291,23|202410
103|Receitas financeiras|||||       3.851.215,54|202410
104|Despesas financeiras|||||        -926.840,09|202410
105|Resultado financeiro|||||       2.924.375,45|202410
106|Superávit do exercício|||||       2.219.958,88|202410
1|Receita Bruta|||||      18.837.896,88|202411
2|Tributos|ISS||||        -940.616,11|202411
3|Tributos|COFINS||||      -1.429.736,68|202411
4|Receita operacional líquida|||||      16.467.544,09|202411
5|Custos dos serviços prestados|Consultas|Sistema de Contratos (Ex-Sircof)|||                  0|202411
6|Custos dos serviços prestados|Consultas|SISEG|||        -171.579,89|202411
7|Custos dos serviços prestados|Consultas|Sistema Nacional de Gravames - SNG|||      -5.141.608,77|202411
8|Custos dos serviços prestados|Outros custos||||                  0|202411
9|Margem bruta|||||      11.154.355,43|202411
10|Despesas operacionais|Pessoal|Despesa com empregados|Gratificacoes||          -8.068,48|202411
11|Despesas operacionais|Pessoal|Despesa com empregados|Horas Extras||         -60.550,31|202411
12|Despesas operacionais|Pessoal|Despesa com empregados|Salários||      -2.118.371,68|202411
13|Despesas operacionais|Pessoal|Despesa com empregados|Ferias||        -247.347,42|202411
14|Despesas operacionais|Pessoal|Despesa com empregados|Adicional Por Tempo De Servico||                  0|202411
15|Despesas operacionais|Pessoal|Despesa com empregados|Bonus||          -8.155,45|202411
16|Despesas operacionais|Pessoal|Despesa com empregados|Decimo - Terceiro Salario||        -189.888,49|202411
17|Despesas operacionais|Pessoal|Despesa com empregados|Pro Labore||                  0|202411
18|Despesas operacionais|Pessoal|Despesas com indenizacoes|Aviso Previo||                  0|202411
19|Despesas operacionais|Pessoal|Despesas com indenizacoes|Ferias Indenizadas||                  0|202411
20|Despesas operacionais|Pessoal|Despesas com indenizacoes|Multa Rescisao Fgts||                  0|202411
21|Despesas operacionais|Pessoal|Despesas com indenizacoes|Indenizacoes Trabalhistas||                  0|202411
22|Despesas operacionais|Pessoal|Despesas com indenizacoes|Multa Sobre Rescisao||                  0|202411
23|Despesas operacionais|Pessoal|Despesas com indenizacoes|13º Salario Proporcional (Indenizado)||            -324,74|202411
24|Despesas operacionais|Pessoal|Despesas com assistencia social|Assistencia Medica E Odontologica|Assistencia Odontologica|         -67.742,32|202411
25|Despesas operacionais|Pessoal|Despesas com assistencia social|Assistencia Medica E Odontologica|Assistencia Medica|        -458.197,89|202411
26|Despesas operacionais|Pessoal|Despesas com assistencia social|Instrucao|Ajuda Educacional|                  0|202411
27|Despesas operacionais|Pessoal|Despesas com assistencia social|Instrucao|Bolsa Estagio|         -41.737,56|202411
28|Despesas operacionais|Pessoal|Despesas com assistencia social|Treinamento|Cursos, Seminarios E Palestras|         -13.380,00|202411
29|Despesas operacionais|Pessoal|Despesas com assistencia social|Seguros|Seguro De Vida Em Grupo|         -42.193,51|202411
30|Despesas operacionais|Pessoal|Despesas com assistencia social|Alimentacao / Refeicao|Vale Alimentacao|        -187.752,95|202411
31|Despesas operacionais|Pessoal|Despesas com assistencia social|Alimentacao / Refeicao|Vale Refeicao|        -166.520,28|202411
32|Despesas operacionais|Pessoal|Despesas com assistencia social|Vale Transporte|Vale Transporte|         -12.937,20|202411
33|Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Auxilio Educacao|                  0|202411
34|Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Auxilio Doenca|                  0|202411
35|Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Auxilio Creche|          -9.851,32|202411
36|Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Ambulatorio|                  0|202411
37|Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Medicina Do Trabalho|          -2.517,19|202411
38|Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Seguranca Do Trabalho|          -2.429,00|202411
39|Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Auxilio Baba|          -2.396,40|202411
40|Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Programas Assistenciais|           2.347,00|202411
41|Despesas operacionais|Pessoal|Despesas com assistencia social|Plano de Previdência Privada|Previdência Privada|         -84.616,87|202411
42|Despesas operacionais|Pessoal|Despesas com encargos|Inss|Inss S/ Ferias|         -55.624,73|202411
43|Despesas operacionais|Pessoal|Despesas com encargos|Inss|Inss S/ 13º Salario|         -48.421,57|202411
44|Despesas operacionais|Pessoal|Despesas com encargos|Inss|Inss S/ Folha De Pagamento|        -559.762,16|202411
45|Despesas operacionais|Pessoal|Despesas com encargos|Fgts|Fgts S/ Ferias|         -17.536,73|202411
46|Despesas operacionais|Pessoal|Despesas com encargos|Fgts|Fgts S/ Rescisao|            -229,87|202411
47|Despesas operacionais|Pessoal|Despesas com encargos|Fgts|Fgts S/ Folha De Pagamento|        -175.279,82|202411
48|Despesas operacionais|Pessoal|Despesas com encargos|Fgts|Fgts S/ 13º Salario|         -15.166,49|202411
49|Despesas operacionais|Pessoal|Despesas com encargos|Pis|Pis S/ Folha De Pagamento|         -21.948,15|202411
50|Despesas operacionais|Pessoal|Despesas com encargos|Pis|Pis S/ 13º Salario|          -1.898,75|202411
51|Despesas operacionais|Pessoal|Despesas com encargos|Pis|Pis S/ Ferias|          -2.181,45|202411
52|Despesas operacionais|Serviços de terceiros|Honorários de consultoria|||      -1.099.277,73|202411
53|Despesas operacionais|Serviços de terceiros|Honorários advocatícios|||      -1.368.431,68|202411
54|Despesas operacionais|Serviços de terceiros|Honorários de auditoria|||         -54.049,34|202411
55|Despesas operacionais|Serviços de terceiros|Outros serviços de terceiros|||        -144.256,62|202411
56|Despesas operacionais|Serviços de terceiros|Serviços de informática|||      -1.717.930,62|202411
57|Despesas operacionais|Serviços de terceiros|Equipamentos|||        -189.649,04|202411
58|Despesas operacionais|Eventos|Eventos|||        -528.496,64|202411
59|Despesas operacionais|Eventos|Patrocínio de eventos|||                  0|202411
60|Despesas operacionais|Eventos|Outros eventos|||          20.333,33|202411
61|Despesas operacionais|Localização|Serviços de limpeza|||         -25.017,50|202411
62|Despesas operacionais|Localização|Condomínio|||        -158.446,77|202411
63|Despesas operacionais|Localização|Conservação, manutenção e reparos|||          -3.640,00|202411
64|Despesas operacionais|Localização|Outras|||         -44.063,27|202411
65|Despesas operacionais|Localização|Energia elétrica|||         -49.092,77|202411
66|Despesas operacionais|Localização|Aluguel|||          -1.350,00|202411
67|Despesas operacionais|Localização|Depreciação e amortização|||        -309.964,97|202411
68|Despesas operacionais|Marketing|Comunicação institucional|||         -93.060,00|202411
69|Despesas operacionais|Marketing|Anúncios e editais|||                  0|202411
70|Despesas operacionais|Marketing|Propaganda e divulgação|||      -1.020.159,19|202411
71|Despesas operacionais|Representação institucional|Despesas De Viagens Em Congressos E Seminarios|||          -3.520,00|202411
72|Despesas operacionais|Representação institucional|Viagens|||        -408.719,13|202411
73|Despesas operacionais|Representação institucional|Representação institucional|||                  0|202411
74|Despesas operacionais|Representação institucional|Representação Social|||         -20.393,53|202411
75|Despesas operacionais|Representação institucional|Representação Em Congressos E Seminarios|||                  0|202411
76|Despesas operacionais|Doações e contribuições|Anuidades a entidades de classe|||                  0|202411
77|Despesas operacionais|Doações e contribuições|Contribuicoes, mensalidades e anuidades |||          -3.828,31|202411
78|Despesas operacionais|Doações e contribuições|Doacoes|||         -20.000,00|202411
79|Despesas operacionais|Outras despesas|Material de expediente|||         -32.192,86|202411
80|Despesas operacionais|Outras despesas|Comunicação|||         -30.084,51|202411
81|Despesas operacionais|Outras despesas|Convênios|||                  0|202411
82|Despesas operacionais|Outras despesas|Veículos|||          -4.729,51|202411
83|Despesas operacionais|Outras despesas|Crédito COFINS|||          38.681,21|202411
84|Despesas operacionais|Outras despesas|Diversos|Impostos e taxas||          -2.306,00|202411
85|Despesas operacionais|Outras despesas|Diversos|Acordos judiciais||         -25.067,18|202411
86|Despesas operacionais|Outras despesas|Diversos|Baixas e cobranças||             266,39|202411
87|Despesas operacionais|Outras despesas|Diversos|Provisão para crédito de liquidação duvidosa||        -208.942,21|202411
88|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Refeição|          -3.272,26|202411
89|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Assinaturas e M. Técnicos|             -50,00|202411
90|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Representação Social|            -540,00|202411
91|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Maq., mov, equip. e utensílios|          -3.710,70|202411
92|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Brindes|                  0|202411
93|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Uniformne|                  0|202411
94|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Livros, Jornais e Revistas|            -156,50|202411
95|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Logística|          -1.395,00|202411
96|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Outras desp administrativas|         -18.556,49|202411
97|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Despesas diversas de eventos|                  0|202411
98|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Bens de pequeno valor|          -6.375,16|202411
99|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Impressões / Material gráfico|                  0|202411
100|Resultado operacional|||||      -1.007.770,91|202411
101|Resultado de equivalência patrimonial|||||                  0|202411
102|Resultado não operacional|||||                  0|202411
103|Receitas financeiras|||||       3.309.850,64|202411
104|Despesas financeiras|||||        -308.044,62|202411
105|Resultado financeiro|||||       3.001.806,02|202411
106|Superávit do exercício|||||       1.994.035,11|202411
1|Receita Bruta|||||      20.404.144,16|202412
2|Tributos|ISS||||      -1.020.267,47|202412
3|Tributos|COFINS||||      -1.550.808,96|202412
4|Receita operacional líquida|||||      17.833.067,73|202412
5|Custos dos serviços prestados|Consultas|Sistema de Contratos (Ex-Sircof)|||                  0|202412
6|Custos dos serviços prestados|Consultas|SISEG|||        -166.968,92|202412
7|Custos dos serviços prestados|Consultas|Sistema Nacional de Gravames - SNG|||      -5.325.079,32|202412
8|Custos dos serviços prestados|Outros custos||||                  0|202412
9|Margem bruta|||||      12.341.019,49|202412
10|Despesas operacionais|Pessoal|Despesa com empregados|Gratificacoes||          -7.665,06|202412
11|Despesas operacionais|Pessoal|Despesa com empregados|Horas Extras||         -67.554,77|202412
12|Despesas operacionais|Pessoal|Despesa com empregados|Salários||      -2.061.874,11|202412
13|Despesas operacionais|Pessoal|Despesa com empregados|Ferias||        -240.135,64|202412
14|Despesas operacionais|Pessoal|Despesa com empregados|Adicional Por Tempo De Servico||                  0|202412
15|Despesas operacionais|Pessoal|Despesa com empregados|Bonus||      -1.821.446,56|202412
16|Despesas operacionais|Pessoal|Despesa com empregados|Decimo - Terceiro Salario||        -187.350,61|202412
17|Despesas operacionais|Pessoal|Despesa com empregados|Pro Labore||                  0|202412
18|Despesas operacionais|Pessoal|Despesas com indenizacoes|Aviso Previo||                  0|202412
19|Despesas operacionais|Pessoal|Despesas com indenizacoes|Ferias Indenizadas||                  0|202412
20|Despesas operacionais|Pessoal|Despesas com indenizacoes|Multa Rescisao Fgts||                  0|202412
21|Despesas operacionais|Pessoal|Despesas com indenizacoes|Indenizacoes Trabalhistas||                  0|202412
22|Despesas operacionais|Pessoal|Despesas com indenizacoes|Multa Sobre Rescisao||                  0|202412
23|Despesas operacionais|Pessoal|Despesas com indenizacoes|13º Salario Proporcional (Indenizado)||             324,74|202412
24|Despesas operacionais|Pessoal|Despesas com assistencia social|Assistencia Medica E Odontologica|Assistencia Odontologica|         -68.853,77|202412
25|Despesas operacionais|Pessoal|Despesas com assistencia social|Assistencia Medica E Odontologica|Assistencia Medica|        -460.949,69|202412
26|Despesas operacionais|Pessoal|Despesas com assistencia social|Instrucao|Ajuda Educacional|                  0|202412
27|Despesas operacionais|Pessoal|Despesas com assistencia social|Instrucao|Bolsa Estagio|         -42.232,56|202412
28|Despesas operacionais|Pessoal|Despesas com assistencia social|Treinamento|Cursos, Seminarios E Palestras|          -3.046,80|202412
29|Despesas operacionais|Pessoal|Despesas com assistencia social|Seguros|Seguro De Vida Em Grupo|         -42.116,79|202412
30|Despesas operacionais|Pessoal|Despesas com assistencia social|Alimentacao / Refeicao|Vale Alimentacao|        -343.989,97|202412
31|Despesas operacionais|Pessoal|Despesas com assistencia social|Alimentacao / Refeicao|Vale Refeicao|        -168.505,31|202412
32|Despesas operacionais|Pessoal|Despesas com assistencia social|Vale Transporte|Vale Transporte|         -10.736,45|202412
33|Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Auxilio Educacao|                  0|202412
34|Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Auxilio Doenca|                  0|202412
35|Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Auxilio Creche|          -9.481,70|202412
36|Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Ambulatorio|                  0|202412
37|Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Medicina Do Trabalho|          -2.574,14|202412
38|Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Seguranca Do Trabalho|          -8.683,64|202412
39|Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Auxilio Baba|            -958,56|202412
40|Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Programas Assistenciais|                  0|202412
41|Despesas operacionais|Pessoal|Despesas com assistencia social|Plano de Previdência Privada|Previdência Privada|         -85.336,87|202412
42|Despesas operacionais|Pessoal|Despesas com encargos|Inss|Inss S/ Ferias|         -46.210,85|202412
43|Despesas operacionais|Pessoal|Despesas com encargos|Inss|Inss S/ 13º Salario|         -47.774,47|202412
44|Despesas operacionais|Pessoal|Despesas com encargos|Inss|Inss S/ Folha De Pagamento|      -1.009.427,78|202412
45|Despesas operacionais|Pessoal|Despesas com encargos|Fgts|Fgts S/ Ferias|         -14.629,93|202412
46|Despesas operacionais|Pessoal|Despesas com encargos|Fgts|Fgts S/ Rescisao|                  0|202412
47|Despesas operacionais|Pessoal|Despesas com encargos|Fgts|Fgts S/ Folha De Pagamento|        -316.199,28|202412
48|Despesas operacionais|Pessoal|Despesas com encargos|Fgts|Fgts S/ 13º Salario|         -14.967,73|202412
49|Despesas operacionais|Pessoal|Despesas com encargos|Pis|Pis S/ Folha De Pagamento|         -39.517,22|202412
50|Despesas operacionais|Pessoal|Despesas com encargos|Pis|Pis S/ 13º Salario|          -1.873,51|202412
51|Despesas operacionais|Pessoal|Despesas com encargos|Pis|Pis S/ Ferias|          -1.812,14|202412
52|Despesas operacionais|Serviços de terceiros|Honorários de consultoria|||      -2.617.356,35|202412
53|Despesas operacionais|Serviços de terceiros|Honorários advocatícios|||         179.290,29|202412
54|Despesas operacionais|Serviços de terceiros|Honorários de auditoria|||        -108.098,66|202412
55|Despesas operacionais|Serviços de terceiros|Outros serviços de terceiros|||         -56.070,58|202412
56|Despesas operacionais|Serviços de terceiros|Serviços de informática|||      -2.141.856,73|202412
57|Despesas operacionais|Serviços de terceiros|Equipamentos|||        -130.305,52|202412
58|Despesas operacionais|Eventos|Eventos|||      -4.513.526,74|202412
59|Despesas operacionais|Eventos|Patrocínio de eventos|||                  0|202412
60|Despesas operacionais|Eventos|Outros eventos|||                  0|202412
61|Despesas operacionais|Localização|Serviços de limpeza|||         -24.994,00|202412
62|Despesas operacionais|Localização|Condomínio|||        -158.635,61|202412
