NIVEL1|NIVEL2|NIVEL3|NIVEL4|NIVEL5|TOTAL|ANOMES
Despesas operacionais|Pessoal|Despesas com assistencia social|Assistencia Medica E Odontologica|Assistencia Odontologica|         -74.082,22|202510
Despesas operacionais|Pessoal|Despesas com assistencia social|Assistencia Medica E Odontologica|Assistencia Medica|        -487.695,87|202510
Despesas operacionais|Pessoal|Despesas com assistencia social|Instrucao|Ajuda Educacional|          -8.833,33|202510
Despesas operacionais|Pessoal|Despesas com assistencia social|Instrucao|Bolsa Estagio|         -46.553,81|202510
Despesas operacionais|Pessoal|Despesas com assistencia social|Treinamento|Cursos, Seminarios E Palestras|                  0|202510
Despesas operacionais|Pessoal|Despesas com assistencia social|Seguros|Seguro De Vida Em Grupo|         -44.617,16|202510
Despesas operacionais|Pessoal|Despesas com assistencia social|Alimentacao / Refeicao|Vale Refeicao|        -213.499,51|202510
Despesas operacionais|Pessoal|Despesas com assistencia social|Alimentacao / Refeicao|Vale Alimentacao|        -164.985,48|202510
Despesas operacionais|Pessoal|Despesas com assistencia social|Vale Transporte|Vale Transporte|         -14.598,41|202510
Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Medicina Do Trabalho|          -2.595,46|202510
Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Ambulatorio|                  0|202510
Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Auxilio Creche|         -11.018,68|202510
Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Auxilio Doenca|                  0|202510
Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Seguranca Do Trabalho|          -1.260,13|202510
Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Auxilio Educacao|                  0|202510
Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Programas Assistenciais|          -2.125,14|202510
Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Auxilio Baba|          -1.502,55|202510
Despesas operacionais|Pessoal|Despesas com assistencia social|Plano de Previdência Privada|Previdência Privada|         -94.542,58|202510
Despesas operacionais|Pessoal|Despesas com encargos|Inss|Inss S/ 13º Salario|         -48.751,14|202510
Despesas operacionais|Pessoal|Despesas com encargos|Inss|Inss S/ Ferias|         -16.250,37|202510
Despesas operacionais|Pessoal|Despesas com encargos|Inss|Inss S/ Folha De Pagamento|        -585.013,76|202510
Despesas operacionais|Pessoal|Despesas com encargos|Fgts|Fgts S/ Ferias|          -5.098,13|202510
Despesas operacionais|Pessoal|Despesas com encargos|Fgts|Fgts S/ Rescisao|                  0|202510
Despesas operacionais|Pessoal|Despesas com encargos|Fgts|Fgts S/ Folha De Pagamento|        -183.533,74|202510
Despesas operacionais|Pessoal|Despesas com encargos|Fgts|Fgts S/ 13º Salario|         -15.294,47|202510
Despesas operacionais|Pessoal|Despesas com encargos|Pis|Pis S/ Folha De Pagamento|         -22.941,70|202510
Despesas operacionais|Pessoal|Despesas com encargos|Pis|Pis S/ 13º Salario|          -1.911,81|202510
Despesas operacionais|Pessoal|Despesas com encargos|Pis|Pis S/ Ferias|            -637,26|202510
Despesas operacionais|Serviços de terceiros|Honorários advocatícios|||        -986.527,89|202510
Despesas operacionais|Serviços de terceiros|Honorários de consultoria|||      -1.809.421,95|202510
Despesas operacionais|Serviços de terceiros|Honorários de auditoria|||         -56.361,71|202510
Despesas operacionais|Serviços de terceiros|Equipamentos|||        -136.752,16|202510
Despesas operacionais|Serviços de terceiros|Serviços de informática|||      -1.535.293,12|202510
Despesas operacionais|Serviços de terceiros|Outros serviços de terceiros|||        -166.410,91|202510
Despesas operacionais|Eventos|Patrocínio de eventos|||                  0|202510
Despesas operacionais|Eventos|Eventos|||      -2.106.309,13|202510
Despesas operacionais|Eventos|Outros eventos|||         250.000,00|202510
Despesas operacionais|Localização|Condomínio|||        -164.200,54|202510
Despesas operacionais|Localização|Conservação, manutenção e reparos|||          -7.850,00|202510
Despesas operacionais|Localização|Energia elétrica|||         -48.229,06|202510
Despesas operacionais|Localização|Aluguel|||                  0|202510
Despesas operacionais|Localização|Depreciação e amortização|||        -293.664,83|202510
Despesas operacionais|Localização|Outras|||          -9.700,00|202510
Despesas operacionais|Localização|Serviços de limpeza|||         -25.908,45|202510
Despesas operacionais|Marketing|Anúncios e editais|||                  0|202510
Despesas operacionais|Marketing|Comunicação institucional|||         -93.645,00|202510
Despesas operacionais|Marketing|Propaganda e divulgação|||      -2.669.764,63|202510
Despesas operacionais|Representação institucional|Representação Social|||        -121.296,80|202510
Despesas operacionais|Representação institucional|Representação institucional|||                  0|202510
Despesas operacionais|Representação institucional|Viagens|||        -590.236,94|202510
Despesas operacionais|Representação institucional|Despesas De Viagens Em Congressos E Seminarios|||                  0|202510
Despesas operacionais|Representação institucional|Representação Em Congressos E Seminarios|||                  0|202510
Despesas operacionais|Doações e contribuições|Contribuicoes, mensalidades e anuidades |||         -90.000,00|202510
Despesas operacionais|Doações e contribuições|Anuidades a entidades de classe|||          -9.018,00|202510
Despesas operacionais|Doações e contribuições|Doacoes|||         -35.000,00|202510
Despesas operacionais|Outras despesas|Convênios|||                  0|202510
Despesas operacionais|Outras despesas|Comunicação|||         -38.579,71|202510
Despesas operacionais|Outras despesas|Material de expediente|||         -13.616,00|202510
Despesas operacionais|Outras despesas|Veículos|||          -3.270,00|202510
Despesas operacionais|Outras despesas|Crédito COFINS|||                  0|202510
Despesas operacionais|Outras despesas|Diversos|Impostos e taxas||                  0|202510
Despesas operacionais|Outras despesas|Diversos|Acordos judiciais||                  0|202510
Despesas operacionais|Outras despesas|Diversos|Baixas e cobranças||                  0|202510
Despesas operacionais|Outras despesas|Diversos|Provisão para crédito de liquidação duvidosa||                  0|202510
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Livros, Jornais e Revistas|            -799,00|202510
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Uniformne|            -833,34|202510
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Outras desp administrativas|          -7.900,00|202510
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Despesas diversas de eventos|                  0|202510
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Bens de pequeno valor|          -1.000,00|202510
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Impressões / Material gráfico|                  0|202510
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Logística|            -200,00|202510
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Representação Social|                  0|202510
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Brindes|                  0|202510
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Maq., mov, equip. e utensílios|                  0|202510
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Refeição|                  0|202510
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Assinaturas e M. Técnicos|                  0|202510
Resultado operacional|||||      -1.735.647,38|202510
Resultado de equivalência patrimonial|||||                  0|202510
Resultado não operacional|||||                  0|202510
Receitas financeiras|||||       4.751.805,55|202510
Despesas financeiras|||||        -996.808,98|202510
Resultado financeiro|||||       3.754.996,57|202510
Superávit do exercício|||||       2.019.349,19|202510
Receita Bruta|||||      19.190.912,21|202511
Tributos|ISS||||        -959.545,63|202511
Tributos|COFINS||||      -1.498.509,30|202511
Receita operacional líquida|||||      16.732.857,28|202511
Custos dos serviços prestados|Consultas|Sistema Nacional de Gravames - SNG|||      -4.993.498,56|202511
Custos dos serviços prestados|Consultas|SISEG|||        -239.905,55|202511
Custos dos serviços prestados|Consultas|Sistema de Contratos (Ex-Sircof)|||                  0|202511
Custos dos serviços prestados|Outros custos||||                  0|202511
Margem bruta|||||      11.499.453,17|202511
Despesas operacionais|Pessoal|Despesa com empregados|Pro Labore||                  0|202511
Despesas operacionais|Pessoal|Despesa com empregados|Ferias||         -63.726,99|202511
Despesas operacionais|Pessoal|Despesa com empregados|Gratificacoes||         -14.755,23|202511
Despesas operacionais|Pessoal|Despesa com empregados|Horas Extras||                  0|202511
Despesas operacionais|Pessoal|Despesa com empregados|Salários||      -2.279.416,31|202511
Despesas operacionais|Pessoal|Despesa com empregados|Decimo - Terceiro Salario||        -191.180,94|202511
Despesas operacionais|Pessoal|Despesa com empregados|Adicional Por Tempo De Servico||                  0|202511
Despesas operacionais|Pessoal|Despesa com empregados|Bonus||                  0|202511
Despesas operacionais|Pessoal|Despesas com indenizacoes|Aviso Previo||                  0|202511
Despesas operacionais|Pessoal|Despesas com indenizacoes|Ferias Indenizadas||                  0|202511
Despesas operacionais|Pessoal|Despesas com indenizacoes|Multa Rescisao Fgts||                  0|202511
Despesas operacionais|Pessoal|Despesas com indenizacoes|13º Salario Proporcional (Indenizado)||                  0|202511
Despesas operacionais|Pessoal|Despesas com indenizacoes|Multa Sobre Rescisao||                  0|202511
Despesas operacionais|Pessoal|Despesas com indenizacoes|Indenizacoes Trabalhistas||        -179.166,67|202511
Despesas operacionais|Pessoal|Despesas com assistencia social|Assistencia Medica E Odontologica|Assistencia Odontologica|         -74.082,22|202511
Despesas operacionais|Pessoal|Despesas com assistencia social|Assistencia Medica E Odontologica|Assistencia Medica|        -487.695,87|202511
Despesas operacionais|Pessoal|Despesas com assistencia social|Instrucao|Ajuda Educacional|          -8.833,34|202511
Despesas operacionais|Pessoal|Despesas com assistencia social|Instrucao|Bolsa Estagio|         -46.553,81|202511
Despesas operacionais|Pessoal|Despesas com assistencia social|Treinamento|Cursos, Seminarios E Palestras|                  0|202511
Despesas operacionais|Pessoal|Despesas com assistencia social|Seguros|Seguro De Vida Em Grupo|         -44.617,16|202511
Despesas operacionais|Pessoal|Despesas com assistencia social|Alimentacao / Refeicao|Vale Refeicao|        -213.499,51|202511
Despesas operacionais|Pessoal|Despesas com assistencia social|Alimentacao / Refeicao|Vale Alimentacao|        -164.985,48|202511
Despesas operacionais|Pessoal|Despesas com assistencia social|Vale Transporte|Vale Transporte|         -14.598,41|202511
Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Medicina Do Trabalho|          -2.595,46|202511
Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Ambulatorio|                  0|202511
Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Auxilio Creche|         -11.018,68|202511
Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Auxilio Doenca|                  0|202511
Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Seguranca Do Trabalho|          -1.260,13|202511
Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Auxilio Educacao|                  0|202511
Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Programas Assistenciais|          -2.125,14|202511
Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Auxilio Baba|          -1.502,55|202511
Despesas operacionais|Pessoal|Despesas com assistencia social|Plano de Previdência Privada|Previdência Privada|         -94.542,58|202511
Despesas operacionais|Pessoal|Despesas com encargos|Inss|Inss S/ 13º Salario|         -48.751,14|202511
Despesas operacionais|Pessoal|Despesas com encargos|Inss|Inss S/ Ferias|         -16.250,37|202511
Despesas operacionais|Pessoal|Despesas com encargos|Inss|Inss S/ Folha De Pagamento|        -585.013,76|202511
Despesas operacionais|Pessoal|Despesas com encargos|Fgts|Fgts S/ Ferias|          -5.098,13|202511
Despesas operacionais|Pessoal|Despesas com encargos|Fgts|Fgts S/ Rescisao|                  0|202511
Despesas operacionais|Pessoal|Despesas com encargos|Fgts|Fgts S/ Folha De Pagamento|        -183.533,74|202511
Despesas operacionais|Pessoal|Despesas com encargos|Fgts|Fgts S/ 13º Salario|         -15.294,47|202511
Despesas operacionais|Pessoal|Despesas com encargos|Pis|Pis S/ Folha De Pagamento|         -22.941,70|202511
Despesas operacionais|Pessoal|Despesas com encargos|Pis|Pis S/ 13º Salario|          -1.911,81|202511
Despesas operacionais|Pessoal|Despesas com encargos|Pis|Pis S/ Ferias|            -637,26|202511
Despesas operacionais|Serviços de terceiros|Honorários advocatícios|||        -917.533,61|202511
Despesas operacionais|Serviços de terceiros|Honorários de consultoria|||      -2.109.431,95|202511
Despesas operacionais|Serviços de terceiros|Honorários de auditoria|||         -56.361,71|202511
Despesas operacionais|Serviços de terceiros|Equipamentos|||        -140.879,89|202511
Despesas operacionais|Serviços de terceiros|Serviços de informática|||      -1.619.845,81|202511
Despesas operacionais|Serviços de terceiros|Outros serviços de terceiros|||        -176.410,91|202511
Despesas operacionais|Eventos|Patrocínio de eventos|||                  0|202511
Despesas operacionais|Eventos|Eventos|||     -17.418.309,13|202511
Despesas operacionais|Eventos|Outros eventos|||       6.000.000,00|202511
Despesas operacionais|Localização|Condomínio|||        -164.200,54|202511
Despesas operacionais|Localização|Conservação, manutenção e reparos|||          -7.850,00|202511
Despesas operacionais|Localização|Energia elétrica|||         -48.229,06|202511
Despesas operacionais|Localização|Aluguel|||                  0|202511
Despesas operacionais|Localização|Depreciação e amortização|||        -293.615,49|202511
Despesas operacionais|Localização|Outras|||                  0|202511
Despesas operacionais|Localização|Serviços de limpeza|||         -25.908,45|202511
Despesas operacionais|Marketing|Anúncios e editais|||                  0|202511
Despesas operacionais|Marketing|Comunicação institucional|||         -93.645,00|202511
Despesas operacionais|Marketing|Propaganda e divulgação|||      -1.400.768,63|202511
Despesas operacionais|Representação institucional|Representação Social|||         -52.600,00|202511
Despesas operacionais|Representação institucional|Representação institucional|||                  0|202511
Despesas operacionais|Representação institucional|Viagens|||        -560.330,84|202511
Despesas operacionais|Representação institucional|Despesas De Viagens Em Congressos E Seminarios|||                  0|202511
Despesas operacionais|Representação institucional|Representação Em Congressos E Seminarios|||                  0|202511
Despesas operacionais|Doações e contribuições|Contribuicoes, mensalidades e anuidades |||         -50.000,00|202511
Despesas operacionais|Doações e contribuições|Anuidades a entidades de classe|||            -680,00|202511
Despesas operacionais|Doações e contribuições|Doacoes|||         -35.000,00|202511
Despesas operacionais|Outras despesas|Convênios|||                  0|202511
Despesas operacionais|Outras despesas|Comunicação|||         -38.579,71|202511
Despesas operacionais|Outras despesas|Material de expediente|||         -14.106,00|202511
Despesas operacionais|Outras despesas|Veículos|||          -3.270,00|202511
Despesas operacionais|Outras despesas|Crédito COFINS|||                  0|202511
Despesas operacionais|Outras despesas|Diversos|Impostos e taxas||                  0|202511
Despesas operacionais|Outras despesas|Diversos|Acordos judiciais||                  0|202511
Despesas operacionais|Outras despesas|Diversos|Baixas e cobranças||                  0|202511
Despesas operacionais|Outras despesas|Diversos|Provisão para crédito de liquidação duvidosa||                  0|202511
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Livros, Jornais e Revistas|          -1.312,80|202511
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Uniformne|            -833,33|202511
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Outras desp administrativas|          -9.800,00|202511
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Despesas diversas de eventos|                  0|202511
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Bens de pequeno valor|          -1.000,00|202511
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Impressões / Material gráfico|                  0|202511
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Logística|            -200,00|202511
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Representação Social|                  0|202511
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Brindes|                  0|202511
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Maq., mov, equip. e utensílios|                  0|202511
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Refeição|                  0|202511
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Assinaturas e M. Técnicos|                  0|202511
Resultado operacional|||||     -12.516.838,55|202511
Resultado de equivalência patrimonial|||||                  0|202511
Resultado não operacional|||||                  0|202511
Receitas financeiras|||||       3.883.483,50|202511
Despesas financeiras|||||        -815.607,82|202511
Resultado financeiro|||||       3.067.875,68|202511
Superávit do exercício|||||      -9.448.962,87|202511
Receita Bruta|||||      22.358.898,94|202512
Tributos|ISS||||      -1.117.944,95|202512
Tributos|COFINS||||      -1.739.276,29|202512
Receita operacional líquida|||||      19.501.677,70|202512
Custos dos serviços prestados|Consultas|Sistema Nacional de Gravames - SNG|||      -5.962.540,19|202512
Custos dos serviços prestados|Consultas|SISEG|||        -241.303,45|202512
Custos dos serviços prestados|Consultas|Sistema de Contratos (Ex-Sircof)|||                  0|202512
Custos dos serviços prestados|Outros custos||||                  0|202512
Margem bruta|||||      13.297.834,06|202512
Despesas operacionais|Pessoal|Despesa com empregados|Pro Labore||                  0|202512
Despesas operacionais|Pessoal|Despesa com empregados|Ferias||         -63.726,99|202512
Despesas operacionais|Pessoal|Despesa com empregados|Gratificacoes||         -14.755,23|202512
Despesas operacionais|Pessoal|Despesa com empregados|Horas Extras||                  0|202512
Despesas operacionais|Pessoal|Despesa com empregados|Salários||      -2.279.416,31|202512
Despesas operacionais|Pessoal|Despesa com empregados|Decimo - Terceiro Salario||        -191.180,94|202512
Despesas operacionais|Pessoal|Despesa com empregados|Adicional Por Tempo De Servico||                  0|202512
Despesas operacionais|Pessoal|Despesa com empregados|Bonus||      -2.064.754,43|202512
Despesas operacionais|Pessoal|Despesas com indenizacoes|Aviso Previo||                  0|202512
Despesas operacionais|Pessoal|Despesas com indenizacoes|Ferias Indenizadas||                  0|202512
Despesas operacionais|Pessoal|Despesas com indenizacoes|Multa Rescisao Fgts||                  0|202512
Despesas operacionais|Pessoal|Despesas com indenizacoes|13º Salario Proporcional (Indenizado)||                  0|202512
Despesas operacionais|Pessoal|Despesas com indenizacoes|Multa Sobre Rescisao||                  0|202512
Despesas operacionais|Pessoal|Despesas com indenizacoes|Indenizacoes Trabalhistas||        -179.166,67|202512
Despesas operacionais|Pessoal|Despesas com assistencia social|Assistencia Medica E Odontologica|Assistencia Odontologica|         -74.082,22|202512
Despesas operacionais|Pessoal|Despesas com assistencia social|Assistencia Medica E Odontologica|Assistencia Medica|        -487.695,87|202512
Despesas operacionais|Pessoal|Despesas com assistencia social|Instrucao|Ajuda Educacional|          -8.833,33|202512
Despesas operacionais|Pessoal|Despesas com assistencia social|Instrucao|Bolsa Estagio|         -46.553,81|202512
Despesas operacionais|Pessoal|Despesas com assistencia social|Treinamento|Cursos, Seminarios E Palestras|                  0|202512
Despesas operacionais|Pessoal|Despesas com assistencia social|Seguros|Seguro De Vida Em Grupo|         -44.617,16|202512
Despesas operacionais|Pessoal|Despesas com assistencia social|Alimentacao / Refeicao|Vale Refeicao|        -213.499,51|202512
Despesas operacionais|Pessoal|Despesas com assistencia social|Alimentacao / Refeicao|Vale Alimentacao|        -329.970,96|202512
Despesas operacionais|Pessoal|Despesas com assistencia social|Vale Transporte|Vale Transporte|         -14.598,41|202512
Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Medicina Do Trabalho|          -2.595,46|202512
Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Ambulatorio|                  0|202512
Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Auxilio Creche|         -11.018,68|202512
Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Auxilio Doenca|                  0|202512
Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Seguranca Do Trabalho|          -1.260,13|202512
Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Auxilio Educacao|                  0|202512
Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Programas Assistenciais|          -2.125,14|202512
Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Auxilio Baba|          -1.502,55|202512
Despesas operacionais|Pessoal|Despesas com assistencia social|Plano de Previdência Privada|Previdência Privada|         -94.542,58|202512
Despesas operacionais|Pessoal|Despesas com encargos|Inss|Inss S/ 13º Salario|         -48.751,14|202512
Despesas operacionais|Pessoal|Despesas com encargos|Inss|Inss S/ Ferias|         -16.250,37|202512
Despesas operacionais|Pessoal|Despesas com encargos|Inss|Inss S/ Folha De Pagamento|      -1.111.526,12|202512
Despesas operacionais|Pessoal|Despesas com encargos|Fgts|Fgts S/ Ferias|          -5.098,13|202512
Despesas operacionais|Pessoal|Despesas com encargos|Fgts|Fgts S/ Rescisao|                  0|202512
Despesas operacionais|Pessoal|Despesas com encargos|Fgts|Fgts S/ Folha De Pagamento|        -348.714,07|202512
Despesas operacionais|Pessoal|Despesas com encargos|Fgts|Fgts S/ 13º Salario|         -15.294,47|202512
Despesas operacionais|Pessoal|Despesas com encargos|Pis|Pis S/ Folha De Pagamento|         -43.589,24|202512
Despesas operacionais|Pessoal|Despesas com encargos|Pis|Pis S/ 13º Salario|          -1.911,81|202512
Despesas operacionais|Pessoal|Despesas com encargos|Pis|Pis S/ Ferias|            -637,26|202512
Despesas operacionais|Serviços de terceiros|Honorários advocatícios|||      -1.616.270,86|202512
Despesas operacionais|Serviços de terceiros|Honorários de consultoria|||      -1.809.431,95|202512
Despesas operacionais|Serviços de terceiros|Honorários de auditoria|||        -112.723,42|202512
Despesas operacionais|Serviços de terceiros|Equipamentos|||        -140.879,89|202512
Despesas operacionais|Serviços de terceiros|Serviços de informática|||      -1.525.855,42|202512
Despesas operacionais|Serviços de terceiros|Outros serviços de terceiros|||        -151.795,91|202512
Despesas operacionais|Eventos|Patrocínio de eventos|||                  0|202512
Despesas operacionais|Eventos|Eventos|||      -3.177.821,13|202512
Despesas operacionais|Eventos|Outros eventos|||                  0|202512
Despesas operacionais|Localização|Condomínio|||        -164.200,54|202512
Despesas operacionais|Localização|Conservação, manutenção e reparos|||          -7.850,00|202512
Despesas operacionais|Localização|Energia elétrica|||         -48.229,06|202512
Despesas operacionais|Localização|Aluguel|||                  0|202512
Despesas operacionais|Localização|Depreciação e amortização|||        -293.344,69|202512
Despesas operacionais|Localização|Outras|||                  0|202512
Despesas operacionais|Localização|Serviços de limpeza|||         -25.908,45|202512
Despesas operacionais|Marketing|Anúncios e editais|||                  0|202512
Despesas operacionais|Marketing|Comunicação institucional|||         -93.645,00|202512
Despesas operacionais|Marketing|Propaganda e divulgação|||      -1.025.386,45|202512
Despesas operacionais|Representação institucional|Representação Social|||         -28.000,00|202512
Despesas operacionais|Representação institucional|Representação institucional|||                  0|202512
Despesas operacionais|Representação institucional|Viagens|||        -436.254,04|202512
Despesas operacionais|Representação institucional|Despesas De Viagens Em Congressos E Seminarios|||                  0|202512
Despesas operacionais|Representação institucional|Representação Em Congressos E Seminarios|||                  0|202512
Despesas operacionais|Doações e contribuições|Contribuicoes, mensalidades e anuidades |||         -50.000,00|202512
Despesas operacionais|Doações e contribuições|Anuidades a entidades de classe|||            -360,00|202512
Despesas operacionais|Doações e contribuições|Doacoes|||         -60.500,00|202512
Despesas operacionais|Outras despesas|Convênios|||                  0|202512
Despesas operacionais|Outras despesas|Comunicação|||         -38.579,71|202512
Despesas operacionais|Outras despesas|Material de expediente|||         -13.816,00|202512
Despesas operacionais|Outras despesas|Veículos|||          -3.270,00|202512
Despesas operacionais|Outras despesas|Crédito COFINS|||                  0|202512
Despesas operacionais|Outras despesas|Diversos|Impostos e taxas||                  0|202512
Despesas operacionais|Outras despesas|Diversos|Acordos judiciais||                  0|202512
Despesas operacionais|Outras despesas|Diversos|Baixas e cobranças||                  0|202512
Despesas operacionais|Outras despesas|Diversos|Provisão para crédito de liquidação duvidosa||                  0|202512
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Livros, Jornais e Revistas|          -1.175,38|202512
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Uniformne|            -833,33|202512
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Outras desp administrativas|          -9.660,00|202512
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Despesas diversas de eventos|                  0|202512
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Bens de pequeno valor|          -1.000,00|202512
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Impressões / Material gráfico|                  0|202512
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Logística|            -200,00|202512
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Representação Social|                  0|202512
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Brindes|                  0|202512
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Maq., mov, equip. e utensílios|                  0|202512
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Refeição|                  0|202512
Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Assinaturas e M. Técnicos|                  0|202512
Resultado operacional|||||      -5.256.826,16|202512
Resultado de equivalência patrimonial|||||                  0|202512
Resultado não operacional|||||                  0|202512
Receitas financeiras|||||       4.323.839,33|202512
Despesas financeiras|||||        -907.187,13|202512
Resultado financeiro|||||       3.416.652,20|202512
Superávit do exercício|||||      -1.840.173,96|202512
