ID|NIVEL1|NIVEL2|NIVEL3|NIVEL4|NIVEL5|TOTAL|ANOMES
16|Despesas operacionais|Pessoal|Despesa com empregados|Decimo - Terceiro Salario||                  0|202510
17|Despesas operacionais|Pessoal|Despesa com empregados|Pro Labore||                  0|202510
18|Despesas operacionais|Pessoal|Despesas com indenizacoes|Aviso Previo||                  0|202510
19|Despesas operacionais|Pessoal|Despesas com indenizacoes|Ferias Indenizadas||                  0|202510
20|Despesas operacionais|Pessoal|Despesas com indenizacoes|Multa Rescisao Fgts||                  0|202510
21|Despesas operacionais|Pessoal|Despesas com indenizacoes|Indenizacoes Trabalhistas||                  0|202510
22|Despesas operacionais|Pessoal|Despesas com indenizacoes|Multa Sobre Rescisao||                  0|202510
23|Despesas operacionais|Pessoal|Despesas com indenizacoes|13º Salario Proporcional (Indenizado)||                  0|202510
24|Despesas operacionais|Pessoal|Despesas com assistencia social|Assistencia Medica E Odontologica|Assistencia Odontologica|                  0|202510
25|Despesas operacionais|Pessoal|Despesas com assistencia social|Assistencia Medica E Odontologica|Assistencia Medica|                  0|202510
26|Despesas operacionais|Pessoal|Despesas com assistencia social|Instrucao|Ajuda Educacional|                  0|202510
27|Despesas operacionais|Pessoal|Despesas com assistencia social|Instrucao|Bolsa Estagio|                  0|202510
28|Despesas operacionais|Pessoal|Despesas com assistencia social|Treinamento|Cursos, Seminarios E Palestras|                  0|202510
29|Despesas operacionais|Pessoal|Despesas com assistencia social|Seguros|Seguro De Vida Em Grupo|                  0|202510
30|Despesas operacionais|Pessoal|Despesas com assistencia social|Alimentacao / Refeicao|Vale Alimentacao|                  0|202510
31|Despesas operacionais|Pessoal|Despesas com assistencia social|Alimentacao / Refeicao|Vale Refeicao|                  0|202510
32|Despesas operacionais|Pessoal|Despesas com assistencia social|Vale Transporte|Vale Transporte|                  0|202510
33|Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Auxilio Educacao|                  0|202510
34|Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Auxilio Doenca|                  0|202510
35|Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Auxilio Creche|                  0|202510
36|Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Ambulatorio|                  0|202510
37|Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Medicina Do Trabalho|                  0|202510
38|Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Seguranca Do Trabalho|                  0|202510
39|Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Auxilio Baba|                  0|202510
40|Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Programas Assistenciais|                  0|202510
41|Despesas operacionais|Pessoal|Despesas com assistencia social|Plano de Previdência Privada|Previdência Privada|                  0|202510
42|Despesas operacionais|Pessoal|Despesas com encargos|Inss|Inss S/ Ferias|                  0|202510
43|Despesas operacionais|Pessoal|Despesas com encargos|Inss|Inss S/ 13º Salario|                  0|202510
44|Despesas operacionais|Pessoal|Despesas com encargos|Inss|Inss S/ Folha De Pagamento|                  0|202510
45|Despesas operacionais|Pessoal|Despesas com encargos|Fgts|Fgts S/ Ferias|                  0|202510
46|Despesas operacionais|Pessoal|Despesas com encargos|Fgts|Fgts S/ Rescisao|                  0|202510
47|Despesas operacionais|Pessoal|Despesas com encargos|Fgts|Fgts S/ Folha De Pagamento|                  0|202510
48|Despesas operacionais|Pessoal|Despesas com encargos|Fgts|Fgts S/ 13º Salario|                  0|202510
49|Despesas operacionais|Pessoal|Despesas com encargos|Pis|Pis S/ Folha De Pagamento|                  0|202510
50|Despesas operacionais|Pessoal|Despesas com encargos|Pis|Pis S/ 13º Salario|                  0|202510
51|Despesas operacionais|Pessoal|Despesas com encargos|Pis|Pis S/ Ferias|                  0|202510
52|Despesas operacionais|Serviços de terceiros|Honorários de consultoria|||                  0|202510
53|Despesas operacionais|Serviços de terceiros|Honorários advocatícios|||                  0|202510
54|Despesas operacionais|Serviços de terceiros|Honorários de auditoria|||                  0|202510
55|Despesas operacionais|Serviços de terceiros|Outros serviços de terceiros|||                  0|202510
56|Despesas operacionais|Serviços de terceiros|Serviços de informática|||                  0|202510
57|Despesas operacionais|Serviços de terceiros|Equipamentos|||                  0|202510
58|Despesas operacionais|Eventos|Eventos|||                  0|202510
59|Despesas operacionais|Eventos|Patrocínio de eventos|||                  0|202510
60|Despesas operacionais|Eventos|Outros eventos|||                  0|202510
61|Despesas operacionais|Localização|Serviços de limpeza|||                  0|202510
62|Despesas operacionais|Localização|Condomínio|||                  0|202510
63|Despesas operacionais|Localização|Conservação, manutenção e reparos|||                  0|202510
64|Despesas operacionais|Localização|Outras|||                  0|202510
65|Despesas operacionais|Localização|Energia elétrica|||                  0|202510
66|Despesas operacionais|Localização|Aluguel|||                  0|202510
67|Despesas operacionais|Localização|Depreciação e amortização|||                  0|202510
68|Despesas operacionais|Marketing|Comunicação institucional|||                  0|202510
69|Despesas operacionais|Marketing|Anúncios e editais|||                  0|202510
70|Despesas operacionais|Marketing|Propaganda e divulgação|||                  0|202510
71|Despesas operacionais|Representação institucional|Despesas De Viagens Em Congressos E Seminarios|||                  0|202510
72|Despesas operacionais|Representação institucional|Viagens|||                  0|202510
73|Despesas operacionais|Representação institucional|Representação institucional|||                  0|202510
74|Despesas operacionais|Representação institucional|Representação Social|||                  0|202510
75|Despesas operacionais|Representação institucional|Representação Em Congressos E Seminarios|||                  0|202510
76|Despesas operacionais|Doações e contribuições|Anuidades a entidades de classe|||                  0|202510
77|Despesas operacionais|Doações e contribuições|Contribuicoes, mensalidades e anuidades |||            -360,00|202510
78|Despesas operacionais|Doações e contribuições|Doacoes|||                  0|202510
79|Despesas operacionais|Outras despesas|Comunicação|||                  0|202510
80|Despesas operacionais|Outras despesas|Convênios|||                  0|202510
81|Despesas operacionais|Outras despesas|Crédito COFINS|||                  0|202510
82|Despesas operacionais|Outras despesas|Material de expediente|||                  0|202510
83|Despesas operacionais|Outras despesas|Veículos|||                  0|202510
84|Despesas operacionais|Outras despesas|Diversos|Impostos e taxas||                  0|202510
85|Despesas operacionais|Outras despesas|Diversos|Acordos judiciais||                  0|202510
86|Despesas operacionais|Outras despesas|Diversos|Baixas e cobranças||                  0|202510
87|Despesas operacionais|Outras despesas|Diversos|Provisão para crédito de liquidação duvidosa||                  0|202510
88|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Refeição|                  0|202510
89|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Assinaturas e M. Técnicos|                  0|202510
90|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Representação Social|                  0|202510
91|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Maq., mov, equip. e utensílios|                  0|202510
92|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Brindes|                  0|202510
93|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Uniformne|                  0|202510
94|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Livros, Jornais e Revistas|                  0|202510
95|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Logística|                  0|202510
96|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Outras desp administrativas|                  0|202510
97|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Despesas diversas de eventos|                  0|202510
98|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Bens de pequeno valor|                  0|202510
99|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Impressões / Material gráfico|                  0|202510
100|Resultado operacional|||||            -360,00|202510
101|Resultado de equivalência patrimonial|||||                  0|202510
102|Resultado não operacional|||||                  0|202510
103|Receitas financeiras|||||                  0|202510
104|Despesas financeiras|||||                  0|202510
105|Resultado financeiro|||||                  0|202510
106|Superávit do exercício|||||            -360,00|202510
1|Receita Bruta|||||                  0|202511
2|Tributos|ISS||||                  0|202511
3|Tributos|COFINS||||                  0|202511
4|Receita operacional líquida|||||                  0|202511
5|Custos dos serviços prestados|Consultas|Sistema de Contratos (Ex-Sircof)|||                  0|202511
6|Custos dos serviços prestados|Consultas|SISEG|||                  0|202511
7|Custos dos serviços prestados|Consultas|Sistema Nacional de Gravames - SNG|||                  0|202511
8|Custos dos serviços prestados|Outros custos||||                  0|202511
9|Margem bruta|||||                  0|202511
10|Despesas operacionais|Pessoal|Despesa com empregados|Gratificacoes||                  0|202511
11|Despesas operacionais|Pessoal|Despesa com empregados|Horas Extras||                  0|202511
12|Despesas operacionais|Pessoal|Despesa com empregados|Salários||                  0|202511
13|Despesas operacionais|Pessoal|Despesa com empregados|Ferias||                  0|202511
14|Despesas operacionais|Pessoal|Despesa com empregados|Adicional Por Tempo De Servico||                  0|202511
15|Despesas operacionais|Pessoal|Despesa com empregados|Bonus||                  0|202511
16|Despesas operacionais|Pessoal|Despesa com empregados|Decimo - Terceiro Salario||                  0|202511
17|Despesas operacionais|Pessoal|Despesa com empregados|Pro Labore||                  0|202511
18|Despesas operacionais|Pessoal|Despesas com indenizacoes|Aviso Previo||                  0|202511
19|Despesas operacionais|Pessoal|Despesas com indenizacoes|Ferias Indenizadas||                  0|202511
20|Despesas operacionais|Pessoal|Despesas com indenizacoes|Multa Rescisao Fgts||                  0|202511
21|Despesas operacionais|Pessoal|Despesas com indenizacoes|Indenizacoes Trabalhistas||                  0|202511
22|Despesas operacionais|Pessoal|Despesas com indenizacoes|Multa Sobre Rescisao||                  0|202511
23|Despesas operacionais|Pessoal|Despesas com indenizacoes|13º Salario Proporcional (Indenizado)||                  0|202511
24|Despesas operacionais|Pessoal|Despesas com assistencia social|Assistencia Medica E Odontologica|Assistencia Odontologica|                  0|202511
25|Despesas operacionais|Pessoal|Despesas com assistencia social|Assistencia Medica E Odontologica|Assistencia Medica|                  0|202511
26|Despesas operacionais|Pessoal|Despesas com assistencia social|Instrucao|Ajuda Educacional|                  0|202511
27|Despesas operacionais|Pessoal|Despesas com assistencia social|Instrucao|Bolsa Estagio|                  0|202511
28|Despesas operacionais|Pessoal|Despesas com assistencia social|Treinamento|Cursos, Seminarios E Palestras|                  0|202511
29|Despesas operacionais|Pessoal|Despesas com assistencia social|Seguros|Seguro De Vida Em Grupo|                  0|202511
30|Despesas operacionais|Pessoal|Despesas com assistencia social|Alimentacao / Refeicao|Vale Alimentacao|                  0|202511
31|Despesas operacionais|Pessoal|Despesas com assistencia social|Alimentacao / Refeicao|Vale Refeicao|                  0|202511
32|Despesas operacionais|Pessoal|Despesas com assistencia social|Vale Transporte|Vale Transporte|                  0|202511
33|Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Auxilio Educacao|                  0|202511
34|Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Auxilio Doenca|                  0|202511
35|Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Auxilio Creche|                  0|202511
36|Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Ambulatorio|                  0|202511
37|Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Medicina Do Trabalho|                  0|202511
38|Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Seguranca Do Trabalho|                  0|202511
39|Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Auxilio Baba|                  0|202511
40|Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Programas Assistenciais|                  0|202511
41|Despesas operacionais|Pessoal|Despesas com assistencia social|Plano de Previdência Privada|Previdência Privada|                  0|202511
42|Despesas operacionais|Pessoal|Despesas com encargos|Inss|Inss S/ Ferias|                  0|202511
43|Despesas operacionais|Pessoal|Despesas com encargos|Inss|Inss S/ 13º Salario|                  0|202511
44|Despesas operacionais|Pessoal|Despesas com encargos|Inss|Inss S/ Folha De Pagamento|                  0|202511
45|Despesas operacionais|Pessoal|Despesas com encargos|Fgts|Fgts S/ Ferias|                  0|202511
46|Despesas operacionais|Pessoal|Despesas com encargos|Fgts|Fgts S/ Rescisao|                  0|202511
47|Despesas operacionais|Pessoal|Despesas com encargos|Fgts|Fgts S/ Folha De Pagamento|                  0|202511
48|Despesas operacionais|Pessoal|Despesas com encargos|Fgts|Fgts S/ 13º Salario|                  0|202511
49|Despesas operacionais|Pessoal|Despesas com encargos|Pis|Pis S/ Folha De Pagamento|                  0|202511
50|Despesas operacionais|Pessoal|Despesas com encargos|Pis|Pis S/ 13º Salario|                  0|202511
51|Despesas operacionais|Pessoal|Despesas com encargos|Pis|Pis S/ Ferias|                  0|202511
52|Despesas operacionais|Serviços de terceiros|Honorários de consultoria|||                  0|202511
53|Despesas operacionais|Serviços de terceiros|Honorários advocatícios|||                  0|202511
54|Despesas operacionais|Serviços de terceiros|Honorários de auditoria|||                  0|202511
55|Despesas operacionais|Serviços de terceiros|Outros serviços de terceiros|||                  0|202511
56|Despesas operacionais|Serviços de terceiros|Serviços de informática|||                  0|202511
57|Despesas operacionais|Serviços de terceiros|Equipamentos|||                  0|202511
58|Despesas operacionais|Eventos|Eventos|||                  0|202511
59|Despesas operacionais|Eventos|Patrocínio de eventos|||                  0|202511
60|Despesas operacionais|Eventos|Outros eventos|||                  0|202511
61|Despesas operacionais|Localização|Serviços de limpeza|||                  0|202511
62|Despesas operacionais|Localização|Condomínio|||                  0|202511
63|Despesas operacionais|Localização|Conservação, manutenção e reparos|||                  0|202511
64|Despesas operacionais|Localização|Outras|||                  0|202511
65|Despesas operacionais|Localização|Energia elétrica|||                  0|202511
66|Despesas operacionais|Localização|Aluguel|||                  0|202511
67|Despesas operacionais|Localização|Depreciação e amortização|||                  0|202511
68|Despesas operacionais|Marketing|Comunicação institucional|||                  0|202511
69|Despesas operacionais|Marketing|Anúncios e editais|||                  0|202511
70|Despesas operacionais|Marketing|Propaganda e divulgação|||                  0|202511
71|Despesas operacionais|Representação institucional|Despesas De Viagens Em Congressos E Seminarios|||                  0|202511
72|Despesas operacionais|Representação institucional|Viagens|||                  0|202511
73|Despesas operacionais|Representação institucional|Representação institucional|||                  0|202511
74|Despesas operacionais|Representação institucional|Representação Social|||                  0|202511
75|Despesas operacionais|Representação institucional|Representação Em Congressos E Seminarios|||                  0|202511
76|Despesas operacionais|Doações e contribuições|Anuidades a entidades de classe|||                  0|202511
77|Despesas operacionais|Doações e contribuições|Contribuicoes, mensalidades e anuidades |||            -360,00|202511
78|Despesas operacionais|Doações e contribuições|Doacoes|||                  0|202511
79|Despesas operacionais|Outras despesas|Material de expediente|||                  0|202511
80|Despesas operacionais|Outras despesas|Comunicação|||                  0|202511
81|Despesas operacionais|Outras despesas|Convênios|||                  0|202511
82|Despesas operacionais|Outras despesas|Veículos|||                  0|202511
83|Despesas operacionais|Outras despesas|Crédito COFINS|||                  0|202511
84|Despesas operacionais|Outras despesas|Diversos|Impostos e taxas||                  0|202511
85|Despesas operacionais|Outras despesas|Diversos|Acordos judiciais||                  0|202511
86|Despesas operacionais|Outras despesas|Diversos|Baixas e cobranças||                  0|202511
87|Despesas operacionais|Outras despesas|Diversos|Provisão para crédito de liquidação duvidosa||                  0|202511
88|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Refeição|                  0|202511
89|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Assinaturas e M. Técnicos|                  0|202511
90|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Representação Social|                  0|202511
91|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Maq., mov, equip. e utensílios|                  0|202511
92|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Brindes|                  0|202511
93|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Uniformne|                  0|202511
94|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Livros, Jornais e Revistas|                  0|202511
95|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Logística|                  0|202511
96|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Outras desp administrativas|                  0|202511
97|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Despesas diversas de eventos|                  0|202511
98|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Bens de pequeno valor|                  0|202511
99|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Impressões / Material gráfico|                  0|202511
100|Resultado operacional|||||            -360,00|202511
101|Resultado de equivalência patrimonial|||||                  0|202511
102|Resultado não operacional|||||                  0|202511
103|Receitas financeiras|||||                  0|202511
104|Despesas financeiras|||||                  0|202511
105|Resultado financeiro|||||                  0|202511
106|Superávit do exercício|||||            -360,00|202511
1|Receita Bruta|||||                  0|202512
2|Tributos|ISS||||                  0|202512
3|Tributos|COFINS||||                  0|202512
4|Receita operacional líquida|||||                  0|202512
5|Custos dos serviços prestados|Consultas|Sistema de Contratos (Ex-Sircof)|||                  0|202512
6|Custos dos serviços prestados|Consultas|SISEG|||                  0|202512
7|Custos dos serviços prestados|Consultas|Sistema Nacional de Gravames - SNG|||                  0|202512
8|Custos dos serviços prestados|Outros custos||||                  0|202512
9|Margem bruta|||||                  0|202512
10|Despesas operacionais|Pessoal|Despesa com empregados|Gratificacoes||                  0|202512
11|Despesas operacionais|Pessoal|Despesa com empregados|Horas Extras||                  0|202512
12|Despesas operacionais|Pessoal|Despesa com empregados|Salários||                  0|202512
13|Despesas operacionais|Pessoal|Despesa com empregados|Ferias||                  0|202512
14|Despesas operacionais|Pessoal|Despesa com empregados|Adicional Por Tempo De Servico||                  0|202512
15|Despesas operacionais|Pessoal|Despesa com empregados|Bonus||                  0|202512
16|Despesas operacionais|Pessoal|Despesa com empregados|Decimo - Terceiro Salario||                  0|202512
17|Despesas operacionais|Pessoal|Despesa com empregados|Pro Labore||                  0|202512
18|Despesas operacionais|Pessoal|Despesas com indenizacoes|Aviso Previo||                  0|202512
19|Despesas operacionais|Pessoal|Despesas com indenizacoes|Ferias Indenizadas||                  0|202512
20|Despesas operacionais|Pessoal|Despesas com indenizacoes|Multa Rescisao Fgts||                  0|202512
21|Despesas operacionais|Pessoal|Despesas com indenizacoes|Indenizacoes Trabalhistas||                  0|202512
22|Despesas operacionais|Pessoal|Despesas com indenizacoes|Multa Sobre Rescisao||                  0|202512
23|Despesas operacionais|Pessoal|Despesas com indenizacoes|13º Salario Proporcional (Indenizado)||                  0|202512
24|Despesas operacionais|Pessoal|Despesas com assistencia social|Assistencia Medica E Odontologica|Assistencia Odontologica|                  0|202512
25|Despesas operacionais|Pessoal|Despesas com assistencia social|Assistencia Medica E Odontologica|Assistencia Medica|                  0|202512
26|Despesas operacionais|Pessoal|Despesas com assistencia social|Instrucao|Ajuda Educacional|                  0|202512
27|Despesas operacionais|Pessoal|Despesas com assistencia social|Instrucao|Bolsa Estagio|                  0|202512
28|Despesas operacionais|Pessoal|Despesas com assistencia social|Treinamento|Cursos, Seminarios E Palestras|                  0|202512
29|Despesas operacionais|Pessoal|Despesas com assistencia social|Seguros|Seguro De Vida Em Grupo|                  0|202512
30|Despesas operacionais|Pessoal|Despesas com assistencia social|Alimentacao / Refeicao|Vale Alimentacao|                  0|202512
31|Despesas operacionais|Pessoal|Despesas com assistencia social|Alimentacao / Refeicao|Vale Refeicao|                  0|202512
32|Despesas operacionais|Pessoal|Despesas com assistencia social|Vale Transporte|Vale Transporte|                  0|202512
33|Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Auxilio Educacao|                  0|202512
34|Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Auxilio Doenca|                  0|202512
35|Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Auxilio Creche|                  0|202512
36|Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Ambulatorio|                  0|202512
37|Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Medicina Do Trabalho|                  0|202512
38|Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Seguranca Do Trabalho|                  0|202512
39|Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Auxilio Baba|                  0|202512
40|Despesas operacionais|Pessoal|Despesas com assistencia social|Outras Despesas Assistenciais|Programas Assistenciais|                  0|202512
41|Despesas operacionais|Pessoal|Despesas com assistencia social|Plano de Previdência Privada|Previdência Privada|                  0|202512
42|Despesas operacionais|Pessoal|Despesas com encargos|Inss|Inss S/ Ferias|                  0|202512
43|Despesas operacionais|Pessoal|Despesas com encargos|Inss|Inss S/ 13º Salario|                  0|202512
44|Despesas operacionais|Pessoal|Despesas com encargos|Inss|Inss S/ Folha De Pagamento|                  0|202512
45|Despesas operacionais|Pessoal|Despesas com encargos|Fgts|Fgts S/ Ferias|                  0|202512
46|Despesas operacionais|Pessoal|Despesas com encargos|Fgts|Fgts S/ Rescisao|                  0|202512
47|Despesas operacionais|Pessoal|Despesas com encargos|Fgts|Fgts S/ Folha De Pagamento|                  0|202512
48|Despesas operacionais|Pessoal|Despesas com encargos|Fgts|Fgts S/ 13º Salario|                  0|202512
49|Despesas operacionais|Pessoal|Despesas com encargos|Pis|Pis S/ Folha De Pagamento|                  0|202512
50|Despesas operacionais|Pessoal|Despesas com encargos|Pis|Pis S/ 13º Salario|                  0|202512
51|Despesas operacionais|Pessoal|Despesas com encargos|Pis|Pis S/ Ferias|                  0|202512
52|Despesas operacionais|Serviços de terceiros|Honorários de consultoria|||                  0|202512
53|Despesas operacionais|Serviços de terceiros|Honorários advocatícios|||                  0|202512
54|Despesas operacionais|Serviços de terceiros|Honorários de auditoria|||                  0|202512
55|Despesas operacionais|Serviços de terceiros|Outros serviços de terceiros|||                  0|202512
56|Despesas operacionais|Serviços de terceiros|Serviços de informática|||                  0|202512
57|Despesas operacionais|Serviços de terceiros|Equipamentos|||                  0|202512
58|Despesas operacionais|Eventos|Eventos|||                  0|202512
59|Despesas operacionais|Eventos|Patrocínio de eventos|||                  0|202512
60|Despesas operacionais|Eventos|Outros eventos|||                  0|202512
61|Despesas operacionais|Localização|Serviços de limpeza|||                  0|202512
62|Despesas operacionais|Localização|Condomínio|||                  0|202512
63|Despesas operacionais|Localização|Conservação, manutenção e reparos|||                  0|202512
64|Despesas operacionais|Localização|Outras|||                  0|202512
65|Despesas operacionais|Localização|Energia elétrica|||                  0|202512
66|Despesas operacionais|Localização|Aluguel|||                  0|202512
67|Despesas operacionais|Localização|Depreciação e amortização|||                  0|202512
68|Despesas operacionais|Marketing|Comunicação institucional|||                  0|202512
69|Despesas operacionais|Marketing|Anúncios e editais|||                  0|202512
70|Despesas operacionais|Marketing|Propaganda e divulgação|||                  0|202512
71|Despesas operacionais|Representação institucional|Despesas De Viagens Em Congressos E Seminarios|||                  0|202512
72|Despesas operacionais|Representação institucional|Viagens|||                  0|202512
73|Despesas operacionais|Representação institucional|Representação institucional|||                  0|202512
74|Despesas operacionais|Representação institucional|Representação Social|||                  0|202512
75|Despesas operacionais|Representação institucional|Representação Em Congressos E Seminarios|||                  0|202512
76|Despesas operacionais|Doações e contribuições|Anuidades a entidades de classe|||                  0|202512
77|Despesas operacionais|Doações e contribuições|Contribuicoes, mensalidades e anuidades |||            -360,00|202512
78|Despesas operacionais|Doações e contribuições|Doacoes|||                  0|202512
79|Despesas operacionais|Outras despesas|Material de expediente|||                  0|202512
80|Despesas operacionais|Outras despesas|Comunicação|||                  0|202512
81|Despesas operacionais|Outras despesas|Convênios|||                  0|202512
82|Despesas operacionais|Outras despesas|Veículos|||                  0|202512
83|Despesas operacionais|Outras despesas|Crédito COFINS|||                  0|202512
84|Despesas operacionais|Outras despesas|Diversos|Impostos e taxas||                  0|202512
85|Despesas operacionais|Outras despesas|Diversos|Acordos judiciais||                  0|202512
86|Despesas operacionais|Outras despesas|Diversos|Baixas e cobranças||                  0|202512
87|Despesas operacionais|Outras despesas|Diversos|Provisão para crédito de liquidação duvidosa||                  0|202512
88|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Refeição|                  0|202512
89|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Assinaturas e M. Técnicos|                  0|202512
90|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Representação Social|                  0|202512
91|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Maq., mov, equip. e utensílios|                  0|202512
92|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Brindes|                  0|202512
93|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Uniformne|                  0|202512
94|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Livros, Jornais e Revistas|                  0|202512
95|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Logística|                  0|202512
96|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Outras desp administrativas|                  0|202512
97|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Despesas diversas de eventos|                  0|202512
98|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Bens de pequeno valor|                  0|202512
99|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Impressões / Material gráfico|                  0|202512
100|Resultado operacional|||||            -360,00|202512
101|Resultado de equivalência patrimonial|||||                  0|202512
102|Resultado não operacional|||||                  0|202512
103|Receitas financeiras|||||                  0|202512
104|Despesas financeiras|||||                  0|202512
105|Resultado financeiro|||||                  0|202512
106|Superávit do exercício|||||            -360,00|202512
